Year,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot.1,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C.1,GWE_C_NC.1,GWE_PQ.1,GWE_Tot.1,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR.1,UCA_SL.1,CFA_FR,CFA_SL,CFA_FR.1,CFA_SL.1,CFA_FR.2,CFA_SL.2,CFA_FR.3,CFA_SL.3,CFA_FR.4,CFA_SL.4,CFA_FR.5,CFA_SL.5,TGAH_FR,TGAH_SL
2024-25,87,CHHATTISGARH,BALODA BAZAR,1389.93671757226,1400.12065693024,NA,1396.682687315,137313.0,269435.0,NA,406748.0,NA,406748.0,8622.58,16823.62,NA,25446.2,734.43,NA,NA,734.43,29868.82,NA,NA,29868.82,3903.8,3413.0,NA,7316.8,2237.81,1501.91,NA,3739.72,566.192,363.52,NA,929.712,NA,NA,NA,NA,NA,NA,NA,NA,45933.64,22102.05,NA,68035.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45933.64,22102.05,NA,68035.69,4593.36,2105.38,NA,6698.74,41340.28,19996.67,NA,61336.95,1844.06541,2821.73251,NA,4665.79792,NA,1219.553425,NA,1219.553425,11937.6178414774,9066.00896394393,NA,21003.6268054213,13781.67,13107.3,NA,26888.98,33.3371472084853,65.5474136443718,NA,43.8381432399231,2269.12,3375.07,NA,5644.19,27133.56,6806.05,NA,33939.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75708.75,NA,137045.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137045.7,NA
2024-25,88,CHHATTISGARH,BALRAMPUR,1317.0,1317.0,NA,1317.0,16893.0,549238.0,NA,566131.0,147789.0,713920.0,1416.67,46692.29,NA,48108.96,106.93,NA,NA,106.93,1014.9858,NA,NA,1014.99,138.17,3161.86,NA,3300.03,292.91,554.89,NA,847.8,9.64,153.8,NA,163.44,NA,NA,NA,NA,NA,NA,NA,NA,2979.31,50562.84,NA,53542.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2979.31,50562.84,NA,53542.15,277.08,4539.03,NA,4816.11,2702.23,46023.81,NA,48726.04,60.98931,2049.580485,NA,2110.569795,NA,19.4113,NA,19.4113,552.779118986798,11274.0471068689,NA,11826.8262258557,613.79,13343.05,NA,13956.84,22.7142027140547,28.991624118038,NA,28.6434932943453,63.67,2136.98,NA,2200.65,2085.75,32593.35,NA,34679.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102110.03,NA,150836.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150836.07,NA
2024-25,89,CHHATTISGARH,BASTAR,1362.6,1362.6,NA,1362.6,6165.0,377368.0,NA,383533.0,229465.0,612998.0,367.53,23650.84,NA,24018.37,169.69,NA,NA,169.69,99.864,NA,NA,99.87,15.28,1684.15,NA,1699.43,235.95,1156.17,NA,1392.12,11.76,194.14,NA,205.9,NA,NA,NA,NA,NA,NA,NA,NA,900.08,26685.32,NA,27585.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900.08,26685.32,NA,27585.4,90.02,1978.93,NA,2068.95,810.06,24706.39,NA,25516.45,34.00632,2298.13636,NA,2332.14268,NA,79.9575,NA,79.9575,61.0960248875251,7367.29605883598,NA,7428.3920837235,95.12,9745.41,NA,9840.53,11.7423400735748,39.4448966441475,NA,38.5654352388361,35.02,2365.31,NA,2400.33,713.92,14893.82,NA,15607.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72233.48,NA,97749.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97749.93,NA
2024-25,90,CHHATTISGARH,BEMETARA,1122.9,1122.9,NA,1122.9,57182.0,228299.0,NA,285481.0,NA,285481.0,3826.27,14691.39,NA,18517.66,550.68,NA,NA,550.68,8872.3146,NA,NA,8872.33,4445.8,9542.25,NA,13988.05,1434.18,1238.99,NA,2673.17,954.732,2003.2,NA,2957.932,NA,NA,NA,NA,NA,NA,NA,NA,20084.0,27475.83,NA,47559.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20084.0,27475.83,NA,47559.83,2008.41,2747.58,NA,4755.99,18075.59,24728.25,NA,42803.84,472.0764,2061.85872,NA,2533.93512,NA,255.66125,NA,255.66125,14383.1048993567,22342.6987738072,NA,36725.8036731639,14855.18,24660.23,NA,39515.41,82.1836520965567,99.7249299889802,NA,92.3174416127151,534.46,2355.06,NA,2889.52,3513.27,633.58,NA,4146.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52093.33,NA,94897.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94897.17,NA
2024-25,91,CHHATTISGARH,BIJAPUR,1528.1,1528.1,NA,1528.1,90.0,437639.0,NA,437729.0,223519.0,661248.0,10.16,50064.08,NA,50074.24,1.55,NA,NA,1.55,7.371,NA,NA,7.37,0.39,1338.46,NA,1338.85,23.85,791.29,NA,815.14,NA,61.728,NA,61.728,NA,NA,NA,NA,NA,NA,NA,NA,43.32,52255.55,NA,52298.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.32,52255.55,NA,52298.87,4.34,5225.56,NA,5229.9,38.98,47029.99,NA,47068.97,0.13359,689.145915,NA,689.279505,NA,2.489,NA,2.489,1.54,4537.19248037315,NA,4538.73248037315,1.67,5228.83,NA,5230.5,4.28424833247819,11.1180759341008,NA,11.1124165240922,0.15,711.73,NA,711.88,37.29,41778.58,NA,41815.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87545.8,NA,134614.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134614.77,NA
2024-25,92,CHHATTISGARH,BILASPUR,1103.26365407697,1117.28799015159,NA,1114.45512681245,64153.0,253442.0,NA,317595.0,33253.0,350848.0,3491.94,19019.83,NA,22511.77,1497.22,NA,NA,1497.22,14128.615,NA,NA,14128.61,2049.26,6841.07,NA,8890.33,1747.97,1858.08,NA,3606.05,210.722,729.564,NA,940.286,NA,NA,NA,NA,NA,NA,NA,NA,23125.71,28448.54,NA,51574.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23125.71,28448.54,NA,51574.25,2312.57,2286.71,NA,4599.28,20813.14,26161.83,NA,46974.97,825.17886,5024.47247,NA,5849.65133,NA,692.90125,NA,692.90125,6855.77826827685,15684.9686303336,NA,22540.7468986105,7680.95,21402.33,NA,29083.28,36.9043306295927,81.8074653034593,NA,61.9122907369606,941.8,5587.32,NA,6529.12,13015.58,6470.5,NA,19486.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58365.11,NA,105340.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105340.08,NA
2024-25,93,CHHATTISGARH,DANTEWADA,1327.9,1327.9,NA,1327.9,60.0,311806.0,NA,311866.0,29184.0,341050.0,4.24,24816.92,NA,24821.16,62.03,NA,NA,62.03,2.1735,NA,NA,2.18,NA,1679.78,NA,1679.78,NA,358.28,NA,358.28,NA,21.248,NA,21.248,NA,NA,NA,NA,NA,NA,NA,NA,68.45,26876.22,NA,26944.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.45,26876.22,NA,26944.67,6.85,1817.06,NA,1823.91,61.6,25059.16,NA,25120.76,0.12045,788.90881,NA,789.02926,NA,158.4453,NA,158.4453,NA,3870.76128445968,NA,3870.76128445968,0.12,4818.13,NA,4818.25,0.194805194805195,19.2270211770865,NA,19.1803512314118,0.12,819.88,NA,820.0,61.48,20210.06,NA,20271.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58886.86,NA,84007.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84007.62,NA
2024-25,94,CHHATTISGARH,DHAMTARI,1385.3,1385.3,NA,1385.3,113324.0,135382.0,NA,248706.0,159487.0,408193.0,9831.92,11718.08,NA,21550.0,1194.41,NA,NA,1194.41,23095.56153366,NA,NA,23095.56,9888.31,5539.01,NA,15427.32,6388.22,910.4,NA,7298.62,266.056,404.906,NA,670.962,NA,NA,NA,NA,NA,NA,NA,NA,50664.46,18572.39,NA,69236.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50664.46,18572.39,NA,69236.85,5066.44,1857.24,NA,6923.68,45598.02,16715.15,NA,62313.17,697.51281,1441.969,NA,2139.48181,NA,103.6823,NA,103.6823,30959.6390084415,12878.7890102016,NA,43838.4280186431,31657.14,14424.43,NA,46081.57,69.4265672062076,86.2955462559415,NA,73.9515739610102,711.02,1469.03,NA,2180.05,13927.36,2263.66,NA,16191.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46463.17,NA,108776.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108776.34,NA
2024-25,95,CHHATTISGARH,DURG,1122.9,1122.9,NA,1122.9,73161.0,158838.0,NA,231999.0,NA,231999.0,3760.21,10841.86,NA,14602.07,536.1,NA,NA,536.1,12191.688,NA,NA,12191.69,3559.19,5726.24,NA,9285.43,1833.59,1411.11,NA,3244.7,1024.0,2344.4,NA,3368.4,NA,NA,NA,NA,NA,NA,NA,NA,22904.78,20323.61,NA,43228.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22904.78,20323.61,NA,43228.39,2290.47,2032.37,NA,4322.84,20614.31,18291.24,NA,38905.55,529.94277,4493.20475,NA,5023.14752,NA,438.424725,NA,438.424725,10780.4010570926,13313.7947971027,NA,24094.1958541953,11310.35,18245.43,NA,29555.78,54.8664980782767,99.7495522446811,NA,75.9680302681751,543.5,4591.69,NA,5135.19,9290.4,1332.86,NA,10623.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43341.89,NA,82247.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82247.44,NA
2024-25,96,CHHATTISGARH,GARIABAND,1385.3,1385.3,NA,1385.3,64270.5,198869.5,NA,263140.0,319126.0,582266.0,4893.27,17613.45,NA,22506.72,682.61,NA,NA,682.61,3230.221,NA,NA,3230.22,2401.95,4336.96,NA,6738.91,1359.78,1300.41,NA,2660.19,445.524,859.6,NA,1305.124,NA,NA,NA,NA,NA,NA,NA,NA,13013.35,24110.42,NA,37123.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13013.35,24110.42,NA,37123.77,1278.66,1866.53,NA,3145.19,11734.69,22243.89,NA,33978.58,302.7675,1458.25968,NA,1761.02718,NA,26.46115,NA,26.46115,7375.46639711971,12212.9089972722,NA,19588.3753943919,7678.25,13697.64,NA,21375.89,65.4320650992911,61.5793370673924,NA,62.9098979415856,317.11,1560.44,NA,1877.55,4042.1,8444.06,NA,12486.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48658.04,NA,82636.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82636.62,NA
2024-25,97,CHHATTISGARH,GOURELA-PENDRA-MARWAHI,1229.8,1229.8,NA,1229.8,11361.0,153762.0,NA,165123.0,65616.0,230739.0,800.72,10704.48,NA,11505.2,380.31,NA,NA,380.31,446.74776,NA,NA,446.75,95.57,902.58,NA,998.15,222.76,406.47,NA,629.23,14.068,78.068,NA,92.136,NA,NA,NA,NA,NA,NA,NA,NA,1960.17,12091.59,NA,14051.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960.17,12091.59,NA,14051.76,196.03,1043.35,NA,1239.38,1764.14,11048.24,NA,12812.38,75.1827,1103.441355,NA,1178.624055,NA,1.9455,NA,1.9455,383.79,3709.48,NA,4093.27,458.98,4814.87,NA,5273.85,26.0172095185189,43.5804254795334,NA,41.1621416161556,84.29,1240.24,NA,1324.53,1296.06,6096.57,NA,7392.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30435.97,NA,43248.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43248.35,NA
2024-25,98,CHHATTISGARH,JANJGIR-CHAMPA,1386.0,1386.0,NA,1386.0,118718.0,96540.0,NA,215258.0,22300.0,237558.0,6487.27,5980.32,NA,12467.59,474.67,NA,NA,474.67,29718.855,NA,NA,29718.85,1009.49,1927.94,NA,2937.43,856.09,1009.54,NA,1865.63,466.2,692.8,NA,1159.0,NA,NA,NA,NA,NA,NA,NA,NA,39012.57,9610.6,NA,48623.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39012.57,9610.6,NA,48623.17,3901.27,621.14,NA,4522.41,35111.3,8989.46,NA,44100.76,1367.18415,1548.948675,NA,2916.132825,NA,235.01853,NA,235.01853,3789.31748290088,4396.3396982843,NA,8185.65718118518,5156.51,6180.31,NA,11336.82,14.6861836502778,68.7506257328027,NA,25.7066318131479,1433.42,1626.75,NA,3060.17,29888.55,2731.35,NA,32619.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40272.84,NA,84373.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84373.6,NA
2024-25,99,CHHATTISGARH,JASHPUR,1553.41731817105,1481.39189222777,NA,1482.74007826964,8442.0,442563.0,NA,451005.0,194736.0,645741.0,635.6,28697.02,NA,29332.62,143.95,NA,NA,143.95,535.2816,NA,NA,535.29,53.74,4655.41,NA,4709.15,149.84,540.61,NA,690.45,23.36,1248.56,NA,1271.92,NA,NA,NA,NA,NA,NA,NA,NA,1541.78,35141.6,NA,36683.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1541.78,35141.6,NA,36683.38,154.17,2679.84,NA,2834.01,1387.61,32461.76,NA,33849.37,40.83912,2230.29235,NA,2271.13147,NA,39.37425,NA,39.37425,214.999541757669,15203.740998174,NA,15418.7405399317,255.86,17473.4,NA,17729.27,18.4388985377736,53.8276421241486,NA,52.3769570896002,41.67,2278.8,NA,2320.47,1131.9,14939.85,NA,16071.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83670.22,NA,117519.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117519.59,NA
2024-25,100,CHHATTISGARH,KABIRDHAM,1117.0,1117.0,NA,1117.0,40198.0,383765.0,NA,423963.0,20742.0,444705.0,2788.73,31300.21,NA,34088.94,742.48,NA,NA,742.48,23379.273,NA,NA,23379.27,1865.26,10396.63,NA,12261.89,901.73,1458.48,NA,2360.21,16.72,272.64,NA,289.36,NA,NA,NA,NA,NA,NA,NA,NA,29694.19,43427.96,NA,73122.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29694.19,43427.96,NA,73122.15,2932.27,4342.8,NA,7275.07,26761.92,39085.16,NA,65847.08,205.88409,2427.48579,NA,2633.36988,NA,88.34902,NA,88.34902,6374.0363,30034.9963,NA,36409.0326,6579.93,32550.84,NA,39130.77,24.5869130465976,83.2818389383592,NA,59.4267353996563,221.6,2615.62,NA,2837.22,20166.28,7321.38,NA,27487.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76504.87,NA,142351.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142351.95,NA
2024-25,101,CHHATTISGARH,KANKER,1402.92097569806,1397.30761384842,NA,1397.50574695385,22097.0,603939.0,NA,626036.0,17412.0,643448.0,1952.56,55223.11,NA,57175.67,499.72,NA,NA,499.72,3317.32764,NA,NA,3317.34,142.94,9690.01,NA,9832.95,356.84,NA,NA,356.84,20.654,1.078,NA,21.732,NA,NA,NA,NA,NA,NA,NA,NA,6290.05,64914.24,NA,71204.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6290.05,64914.24,NA,71204.29,629.01,4371.92,NA,5000.93,5661.04,60542.32,NA,66203.36,62.01642,2024.978025,NA,2086.994445,NA,34.275,NA,34.275,571.25,23369.56,NA,23940.81,633.27,25428.81,NA,26062.08,11.1864604383647,42.0017105390081,NA,39.3667028380433,63.99,2086.08,NA,2150.07,5025.81,35052.41,NA,40078.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117478.49,NA,183681.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183681.85,NA
2024-25,102,CHHATTISGARH,KHAIRAGARH-CHHUIKHADAN_GANDAI,1208.7,1208.7,NA,1208.7,21813.0,127225.0,NA,149038.0,7521.0,156559.0,1136.72,8059.68,NA,9196.4,373.21,NA,NA,373.21,4220.54706262286,NA,NA,4220.54,944.38,3139.31,NA,4083.69,678.47,517.66,NA,1196.13,576.32,91.2,NA,667.52,NA,NA,NA,NA,NA,NA,NA,NA,7929.64,11807.85,NA,19737.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7929.64,11807.85,NA,19737.49,792.96,968.9,NA,1761.86,7136.68,10838.95,NA,17975.63,142.95006,962.957235,NA,1105.907295,NA,11.8215,NA,11.8215,2790.7969,7466.0337,NA,10256.8306,2933.74,8440.8,NA,11374.54,41.1079101206724,77.8747018853302,NA,63.2775596738473,150.46,1011.12,NA,1161.58,4195.43,2349.99,NA,6545.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27271.16,NA,45246.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45246.79,NA
2024-25,103,CHHATTISGARH,KONDAGAON,1362.4,1362.4,NA,1362.4,14149.0,358092.0,NA,372241.0,13786.0,386027.0,1069.57,32545.18,NA,33614.75,125.1,NA,NA,125.1,386.159706,NA,NA,386.17,361.27,3804.74,NA,4166.01,135.35,533.04,NA,668.39,NA,39.028,NA,39.028,NA,NA,NA,NA,NA,NA,NA,NA,2077.46,36921.98,NA,38999.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2077.46,36921.98,NA,38999.44,188.79,2782.08,NA,2970.87,1888.67,34139.9,NA,36028.57,52.341,1558.093385,NA,1610.434385,NA,22.3005,NA,22.3005,1399.04,13257.2008,NA,14656.2408,1451.37,14837.58,NA,16288.94,76.8461404056823,43.4611114853881,NA,45.2111754643606,53.7,1605.08,NA,1658.78,656.17,19255.33,NA,19911.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68702.67,NA,104731.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104731.24,NA
2024-25,104,CHHATTISGARH,KORBA,1392.0,1392.0,NA,1392.0,5740.0,425690.0,NA,431430.0,283114.0,714544.0,479.21,39122.34,NA,39601.55,245.22,NA,NA,245.22,390.555,NA,NA,390.56,180.59,2591.12,NA,2771.7,344.78,6346.24,NA,6691.02,NA,202.76,NA,202.76,NA,NA,NA,NA,NA,NA,NA,NA,1640.36,48262.46,NA,49902.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640.36,48262.46,NA,49902.82,164.05,2741.68,NA,2905.73,1476.31,45520.78,NA,46997.09,34.76187,3675.937265,NA,3710.699135,NA,2541.7292,NA,2541.7292,711.3465,9804.6574,NA,10516.0039,746.11,16022.28,NA,16768.39,50.5388434678354,35.1977272797171,NA,35.6796346326975,36.14,3843.07,NA,3879.21,728.82,29331.37,NA,30060.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79564.98,NA,126562.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126562.07,NA
2024-25,105,CHHATTISGARH,KOREA,1317.0,1317.0,NA,1317.0,7134.0,65513.0,NA,72647.0,19045.0,91692.0,964.43,9024.53,NA,9988.96,287.33,NA,NA,287.33,2751.36372,NA,NA,2751.37,274.87,888.79,NA,1163.66,728.54,139.68,NA,868.22,37.6,118.6,NA,156.2,NA,NA,NA,NA,NA,NA,NA,NA,5044.14,10171.6,NA,15215.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5044.14,10171.6,NA,15215.74,504.42,508.58,NA,1013.0,4539.72,9663.02,NA,14202.74,43.46055,626.800265,NA,670.260815,NA,392.74365,NA,392.74365,1090.2812,4863.2352,NA,5953.5164,1133.74,5882.79,NA,7016.53,24.9737869295904,60.8794145101635,NA,49.4026504744859,44.54,639.09,NA,683.63,3404.9,3767.94,NA,7172.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13499.11,NA,27701.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27701.85,NA
2024-25,106,CHHATTISGARH,MAHASAMUND,1397.68696719482,1407.70692475255,NA,1406.24192116941,67215.0,392505.0,NA,459720.0,36580.0,496300.0,6585.76,40975.72,NA,47561.48,1420.06,NA,NA,1420.06,30708.601,NA,NA,30708.6,4658.09,13625.88,NA,18283.97,2284.57,1962.63,NA,4247.2,79.68,634.56,NA,714.24,NA,NA,NA,NA,NA,NA,NA,NA,45736.76,57198.79,NA,102935.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45736.76,57198.79,NA,102935.55,4573.67,4256.2,NA,8829.87,41163.09,52942.59,NA,94105.68,352.23303,2612.418515,NA,2964.651545,NA,160.5205,NA,160.5205,14735.9746,39027.8491,NA,53763.8237,15088.2,41800.8,NA,56889.0,36.6546826295111,78.9549585692729,NA,60.4522490034608,365.32,2712.63,NA,3077.95,26061.8,11041.57,NA,37103.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82921.04,NA,177026.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177026.72,NA
