YEAR,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot.1,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C.1,GWE_C_NC.1,GWE_PQ.1,GWE_Tot.1,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR.1,UCA_SL.1,CFA_FR,CFA_SL,CFA_FR.1,CFA_SL.1,CFA_FR.2,CFA_SL.2,CFA_FR.3,CFA_SL.3,CFA_FR.4,CFA_SL.4,CFA_FR.5,CFA_SL.5,TGAH_FR,TGAH_SL
2022-2023,117,CHHATTISGARH,BEMETARA,1122.9,1122.9,NA,1122.8999999999999,55638.0,229843.0,NA,285481.0,NA,285481.0,2826.55,14370.45,NA,17197.0,550.68,NA,NA,550.68,8872.314599999998,NA,NA,8872.33,4354.62,13259.67,NA,17614.29,1434.1799999999998,1238.99,NA,2673.17,954.732,2003.1999999999998,NA,2957.9320000000002,NA,NA,NA,NA,NA,NA,NA,NA,18993.1,30872.309999999998,NA,49865.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18993.1,30872.309999999998,NA,49865.41,1899.3199999999997,2800.71,NA,4700.030000000001,17093.78,28071.6,NA,45165.38,447.01185,1949.2949099999998,NA,2396.3067599999995,NA,102.06977499999999,NA,102.06977499999999,9786.523607543893,29798.94339296327,NA,39585.46700050717,10233.529999999999,31850.3,NA,42083.83,59.86698085502445,113.46093560751794,NA,93.17718571171106,534.46,2355.06,NA,2889.52,6772.81,45.36,NA,6818.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52375.44,NA,97540.81999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97540.81999999999,NA
2022-2023,118,CHHATTISGARH,BIJAPUR,1528.1,1528.1,NA,1528.1,90.0,437639.0,NA,437729.0,223519.0,661248.0,10.159999999999998,50064.08,NA,50074.24,0.44000000000000006,NA,NA,0.44000000000000006,7.371,NA,NA,7.369999999999999,62.43,917.84,NA,980.2700000000001,23.85,791.29,NA,815.14,NA,61.727999999999994,NA,61.727999999999994,NA,NA,NA,NA,NA,NA,NA,NA,104.25,51834.93,NA,51939.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.25,51834.93,NA,51939.18,10.43,5183.49,NA,5193.92,93.82000000000001,46651.44,NA,46745.26,0.1314,671.766805,NA,671.898205,NA,1.71825,NA,1.71825,1.5399999999999998,3058.3024803731514,NA,3059.8424803731514,1.67,3731.7799999999997,NA,3733.45,1.7800042634832658,7.9992814798428515,NA,7.986799089362215,0.15000000000000002,711.73,NA,711.88,92.13,42879.7,NA,42971.829999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87545.79999999999,NA,134291.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134291.06,NA
2022-2023,119,CHHATTISGARH,BILASPUR,1103.2636540769722,1117.287990151593,NA,1114.4551268124499,64153.0,253442.0,NA,317595.0,33253.0,350848.0,3513.79,16844.27,NA,20358.059999999998,771.0100000000001,NA,NA,771.0100000000001,12776.604,NA,NA,12776.6,2038.59,7034.8099999999995,NA,9073.4,1747.97,1858.08,NA,3606.05,210.72199999999998,729.564,NA,940.286,NA,NA,NA,NA,NA,NA,NA,NA,21058.68,26466.719999999998,NA,47525.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21058.68,26466.719999999998,NA,47525.4,2105.87,2176.55,NA,4282.42,18952.81,24290.17,NA,43242.979999999996,780.10647,4772.787085,NA,5552.893555000001,NA,591.2481099999999,NA,591.2481099999999,5030.039535535053,16319.467154826136,NA,21349.506690361188,5810.16,21683.480000000003,NA,27493.640000000003,30.65592912080055,89.26853949560667,NA,63.57942953977733,941.8000000000001,5587.320000000001,NA,6529.120000000001,12980.960000000001,4364.7,NA,17345.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58308.96,NA,101551.93999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101551.93999999999,NA
2022-2023,120,CHHATTISGARH,DANTEWADA,1327.8999999999999,1327.8999999999999,NA,1327.8999999999999,60.0,311806.0,NA,311866.0,29184.0,341050.0,4.24,25621.629999999997,NA,25625.87,41.97,NA,NA,41.97,2.1734999999999998,NA,NA,2.18,NA,1244.8400000000001,NA,1244.8400000000001,NA,358.28,NA,358.28,NA,21.248,NA,21.248,NA,NA,NA,NA,NA,NA,NA,NA,48.39,27245.989999999998,NA,27294.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.39,27245.989999999998,NA,27294.38,4.84,2724.5999999999995,NA,2729.4399999999996,43.550000000000004,24521.39,NA,24564.94,0.11606999999999999,768.431215,NA,768.547285,NA,186.9963,NA,186.9963,NA,2801.461284459683,NA,2801.461284459683,0.11,3756.91,NA,3757.02,0.2525832376578645,15.320950402893146,NA,15.294236419873203,0.12,819.88,NA,820.0,43.44,20713.04,NA,20756.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58287.67,NA,82852.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82852.61,NA
2022-2023,121,CHHATTISGARH,DHAMTARI,1385.3,1385.3,NA,1385.3,89779.0,158927.0,NA,248706.0,159487.0,408193.0,7449.400000000001,11954.17,NA,19403.57,604.3599999999999,NA,NA,604.3599999999999,21652.912972278,NA,NA,21652.91,11218.45,10137.119999999999,NA,21355.57,6388.22,910.4000000000001,NA,7298.62,266.05600000000004,404.906,NA,670.962,NA,NA,NA,NA,NA,NA,NA,NA,47579.38,23406.59,NA,70985.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47579.38,23406.59,NA,70985.97,4757.95,1905.29,NA,6663.24,42821.43,21501.3,NA,64322.73,681.76671,1410.07165,NA,2091.8383599999997,NA,62.295399999999994,NA,62.295399999999994,25310.641165540736,22850.87607570089,NA,48161.51724124162,25992.4,24323.24,NA,50315.64,60.69951423854831,113.1245087506337,NA,78.22373210838532,711.02,1469.03,NA,2180.05,16799.78,3173.67,NA,19973.449999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46645.75,NA,110968.48000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110968.48000000001,NA
2022-2023,122,CHHATTISGARH,DURG,1122.9,1122.9,NA,1122.9,73161.0,158838.0,NA,231999.0,NA,231999.0,4024.5200000000004,10633.79,NA,14658.310000000001,330.36,NA,NA,330.36,12191.688,NA,NA,12191.69,5340.23,5857.3099999999995,NA,11197.54,1833.59,1411.1100000000001,NA,3244.7000000000003,1024.0,2344.4,NA,3368.4,NA,NA,NA,NA,NA,NA,NA,NA,24744.39,20246.61,NA,44991.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24744.39,20246.61,NA,44991.0,2474.4300000000003,1764.8600000000001,NA,4239.29,22269.96,18481.75,NA,40751.71,516.16329,4385.71298,NA,4901.87627,NA,421.73468,NA,421.73468,12284.273057092592,13439.64299710266,NA,25723.91605419525,12800.45,18247.09,NA,31047.54,57.47854957979269,98.73031504051293,NA,76.187085155445,543.5,4591.6900000000005,NA,5135.19,9442.17,1262.05,NA,10704.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43334.43,NA,84086.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84086.14,NA
2022-2023,123,CHHATTISGARH,GARIABAND,1385.3,1385.2999999999997,NA,1385.3,50169.0,212971.0,NA,263140.0,319126.0,582266.0,4853.02,16233.48,NA,21086.5,288.67,NA,NA,288.67,3155.188,NA,NA,3155.1800000000003,2297.01,3870.5800000000004,NA,6167.59,3953.42,1300.4099999999999,NA,5253.83,445.524,859.6,NA,1305.124,NA,NA,NA,NA,NA,NA,NA,NA,14992.82,22264.07,NA,37256.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14992.82,22264.07,NA,37256.89,1486.21,2077.45,NA,3563.6600000000003,13506.609999999999,20186.620000000003,NA,33693.229999999996,293.38334999999995,1404.5659899999998,NA,1697.94934,NA,11.496410000000001,NA,11.496410000000001,7502.337641221151,12330.79949669581,NA,19833.13713791696,7795.709999999999,13746.849999999999,NA,21542.56,57.717739684495214,68.09881991140665,NA,63.937354774238045,317.11,1560.44,NA,1877.55,5717.82,6283.889999999999,NA,12001.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48969.7,NA,82662.93000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82662.93000000001,NA
2022-2023,124,CHHATTISGARH,GOURELA-PENDRA-MARWAHI,1229.8,1229.8,NA,1229.8,11361.0,153762.0,NA,165123.0,65616.0,230739.0,956.3199999999999,11066.920000000002,NA,12023.24,555.0799999999999,NA,NA,555.0799999999999,446.7477599999999,NA,NA,446.75,87.52000000000001,763.12,NA,850.64,222.76,406.46999999999997,NA,629.23,14.068,78.068,NA,92.136,NA,NA,NA,NA,NA,NA,NA,NA,2282.49,12314.57,NA,14597.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2282.49,12314.57,NA,14597.06,228.25,1049.34,NA,1277.5900000000001,2054.24,11265.23,NA,13319.47,71.29326,1045.887425,NA,1117.1806849999998,NA,1.6823499999999998,NA,1.6823499999999998,383.79,3336.8900000000003,NA,3720.6800000000003,455.08000000000004,4384.469999999999,NA,4839.549999999999,22.15320507827713,38.92037712501209,NA,36.334403696243164,84.29,1240.24,NA,1324.53,1586.1599999999999,6686.41,NA,8272.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30299.370000000003,NA,43618.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43618.84,NA
2022-2023,125,CHHATTISGARH,JANJGIR-CHAMPA,1386.0,1386.0,NA,1386.0,118718.0,96540.0,NA,215258.0,22300.0,237558.0,6487.2699999999995,5567.85,NA,12055.12,258.91,NA,NA,258.91,19267.1794,NA,NA,19267.18,1689.65,1604.34,NA,3293.99,856.09,1009.54,NA,1865.6299999999999,466.19999999999993,692.8000000000001,NA,1159.0,NA,NA,NA,NA,NA,NA,NA,NA,29025.300000000003,8874.53,NA,37899.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29025.300000000003,8874.53,NA,37899.83,2902.55,563.44,NA,3465.99,26122.75,8311.09,NA,34433.84,1318.06902,1492.424775,NA,2810.493795,NA,238.93151500000002,NA,238.93151500000002,3789.3174829008767,3600.8396982843033,NA,7390.157181185181,5107.36,5332.17,NA,10439.529999999999,19.55138720081155,64.15728863482407,NA,30.317646826493938,1433.42,1626.75,NA,3060.17,20900.04,2844.6100000000006,NA,23744.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40183.520000000004,NA,74617.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74617.36,NA
2022-2023,126,CHHATTISGARH,JASHPUR,1480.8930348258707,1481.3918922277733,NA,1481.382554517134,8442.0,442563.0,NA,451005.0,194736.0,645741.0,610.71,26941.2,NA,27551.91,122.54999999999998,NA,NA,122.54999999999998,535.2816,NA,NA,535.29,58.92,2913.0800000000004,NA,2972.0,149.84000000000003,540.61,NA,690.45,23.36,1248.5600000000002,NA,1271.92,NA,NA,NA,NA,NA,NA,NA,NA,1500.67,31643.449999999997,NA,33144.119999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500.67,31643.449999999997,NA,33144.119999999995,150.05,2622.59,NA,2772.6400000000003,1350.6200000000001,29020.860000000004,NA,30371.48,39.89523,2177.196895,NA,2217.092125,NA,20.6206,NA,20.6206,214.99954175766874,10631.65099817401,NA,10846.650539931677,254.91000000000003,12829.460000000001,NA,13084.369999999999,18.873554367623758,44.207718172376694,NA,43.081107670749006,41.67,2278.7999999999997,NA,2320.47,1093.9299999999998,16089.79,NA,17183.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83580.59999999999,NA,113952.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113952.08,NA
2022-2023,127,CHHATTISGARH,KABIRDHAM,1263.5319916413753,1213.4030278946752,NA,1218.1559994622173,40198.0,383765.0,NA,423963.0,20742.0,444705.0,3290.54,32505.100000000002,NA,35795.64,545.24,NA,NA,545.24,2713.122,NA,NA,2713.12,2120.2799999999997,7460.969999999999,NA,9581.25,901.73,1458.48,NA,2360.21,16.72,272.64,NA,289.35999999999996,NA,NA,NA,NA,NA,NA,NA,NA,9587.63,41697.19,NA,51284.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9587.63,41697.19,NA,51284.82,958.75,3679.66,NA,4638.41,8628.88,38017.53,NA,46646.41,197.01021,2322.048605,NA,2519.058815,NA,61.95993499999999,NA,61.95993499999999,5655.8603,22279.8203,NA,27935.6806,5852.880000000001,24663.84,NA,30516.72,67.82896505687877,64.87491428296369,NA,65.42136897566179,221.6,2615.62,NA,2837.22,2889.2299999999996,13060.130000000001,NA,15949.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78072.93000000001,NA,124719.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124719.34,NA
2022-2023,128,CHHATTISGARH,KANKER,1402.9209756980586,1397.3076138484184,NA,1397.5057469538492,22097.0,603939.0,NA,626036.0,17412.0,643448.0,1969.7699999999998,57762.36999999999,NA,59732.14,434.39000000000004,NA,NA,434.39000000000004,851.0383199999999,NA,NA,851.04,249.24,7878.85,NA,8128.089999999999,356.84000000000003,NA,NA,356.84000000000003,20.654000000000003,1.078,NA,21.732,NA,NA,NA,NA,NA,NA,NA,NA,3881.9299999999994,65642.34000000001,NA,69524.26999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3881.9299999999994,65642.34000000001,NA,69524.26999999999,388.21000000000004,5342.99,NA,5731.21,3493.7200000000003,60299.35,NA,63793.07,60.20091,1966.9638300000001,NA,2027.16474,NA,31.621999999999996,NA,31.621999999999996,571.25,18842.5,NA,19413.75,631.47,20841.11,NA,21472.559999999998,18.07443069278591,34.562744042846234,NA,33.659706297251404,63.989999999999995,2086.08,NA,2150.0699999999997,2858.4700000000003,39339.12,NA,42197.590000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117396.87,NA,181189.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181189.94,NA
2022-2023,129,CHHATTISGARH,KHAIRAGARH-CHHUIKHADAN_GANDAI,1208.7,1208.7,NA,1208.7000000000003,21813.0,127225.0,NA,149038.0,7521.0,156559.0,1136.72,7187.59,NA,8324.31,686.1099999999999,NA,NA,686.1099999999999,4220.547062622856,NA,NA,4220.54,2210.3100000000004,4270.72,NA,6481.03,678.47,517.6600000000001,NA,1196.13,576.3199999999999,91.2,NA,667.52,NA,NA,NA,NA,NA,NA,NA,NA,9508.47,12067.17,NA,21575.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9508.47,12067.17,NA,21575.64,950.85,603.35,NA,1554.2,8557.619999999999,11463.82,NA,20021.440000000002,137.61740999999998,927.8124799999999,NA,1065.42989,NA,11.419325,NA,11.419325,4971.186900000001,9607.313700000002,NA,14578.500600000001,5108.82,10546.56,NA,15655.380000000001,59.69907521016358,91.99865315400974,NA,78.19307702143303,150.45999999999998,1011.1199999999999,NA,1161.58,3435.96,833.95,NA,4269.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27407.14,NA,47428.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47428.58,NA
2022-2023,130,CHHATTISGARH,KONDAGAON,1362.4,1362.4,NA,1362.4000000000003,14149.0,358092.0,NA,372241.0,13786.0,386027.0,1056.89,29483.26,NA,30540.15,320.55,NA,NA,320.55,389.399706,NA,NA,389.40999999999997,372.66,2015.73,NA,2388.39,135.35,533.04,NA,668.39,NA,39.028,NA,39.028,NA,NA,NA,NA,NA,NA,NA,NA,2274.8599999999997,32071.05,NA,34345.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2274.8599999999997,32071.05,NA,34345.91,227.48,1603.56,NA,1831.05,2047.3799999999999,30467.49,NA,32514.869999999995,50.95035,1513.529805,NA,1564.480155,NA,20.638999999999996,NA,20.638999999999996,1595.9,8802.3248,NA,10398.2248,1646.85,10336.47,NA,11983.32,80.43694868563726,33.92622759538117,NA,36.85489131588102,53.699999999999996,1605.0800000000002,NA,1658.7800000000002,650.0300000000001,20039.47,NA,20689.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68740.59,NA,101255.46000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101255.46000000002,NA
2022-2023,131,CHHATTISGARH,KORBA,1392.0,1392.0,NA,1392.0,5740.0,425690.0,NA,431430.0,283114.0,714544.0,479.21,38607.130000000005,NA,39086.340000000004,78.36000000000001,NA,NA,78.36000000000001,428.931,NA,NA,428.94000000000005,171.47,2022.2800000000002,NA,2193.75,344.78,6346.24,NA,6691.0199999999995,NA,202.76,NA,202.76,NA,NA,NA,NA,NA,NA,NA,NA,1502.76,47178.41,NA,48681.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1502.76,47178.41,NA,48681.17,150.29,2687.37,NA,2837.67,1352.4699999999998,44491.04,NA,45843.51,33.62307,3547.7295549999994,NA,3581.352625,NA,2768.3328500000007,NA,2768.3328500000007,728.8457,8579.794399999999,NA,9308.6401,762.46,14895.86,NA,15658.32,56.375372466672104,33.480583955780766,NA,34.156023393496696,36.14,3843.0699999999997,NA,3879.21,601.26,29299.84,NA,29901.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79252.62,NA,125096.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125096.13,NA
2022-2023,132,CHHATTISGARH,KOREA,1819.2598822539949,1724.7050051134888,NA,1733.9903781298608,7134.0,65513.0,NA,72647.0,19045.0,91692.0,1307.09,11061.0,NA,12368.09,238.25000000000003,NA,NA,238.25000000000003,2751.36372,NA,NA,2751.37,219.9,864.02,NA,1083.91,728.54,139.68,NA,868.22,37.6,118.6,NA,156.2,NA,NA,NA,NA,NA,NA,NA,NA,5282.75,12183.3,NA,17466.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5282.75,12183.3,NA,17466.05,528.27,609.17,NA,1137.44,4754.48,11574.130000000001,NA,16328.61,42.398399999999995,613.264605,NA,655.663005,NA,151.88649999999998,NA,151.88649999999998,1129.6112,4438.1952,NA,5567.8063999999995,1172.01,5203.35,NA,6375.360000000001,24.650645286130136,44.95672676909625,NA,39.04410724489102,44.540000000000006,639.09,NA,683.6300000000001,3580.33,6344.96,NA,9925.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13437.61,NA,29766.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29766.22,NA
2022-2023,133,CHHATTISGARH,MAHASAMUND,1398.128813559322,1407.5755432855478,NA,1406.2419211694075,64900.0,394820.0,NA,459720.0,36580.0,496300.0,5761.660000000001,37019.770000000004,NA,42781.43,211.47999999999996,NA,NA,211.47999999999996,10176.124799999998,NA,NA,10176.13,2203.3499999999995,10106.37,NA,12309.720000000001,2284.57,1962.63,NA,4247.200000000001,79.67999999999999,634.5600000000001,NA,714.24,NA,NA,NA,NA,NA,NA,NA,NA,20716.87,49723.33,NA,70440.20000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20716.87,49723.33,NA,70440.20000000001,2071.69,2880.8399999999997,NA,4952.530000000001,18645.180000000004,46842.490000000005,NA,65487.67,341.15382,2529.3445150000002,NA,2870.498335,NA,87.77135500000001,NA,87.77135500000001,6605.394700000001,29691.109300000004,NA,36296.504,6946.549999999999,32308.22,NA,39254.770000000004,37.25654565952164,68.97203799371042,NA,59.94223034656754,365.32,2712.63,NA,3077.95,11674.46,14350.99,NA,26025.449999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84596.99,NA,150084.65999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150084.65999999997,NA
2022-2023,134,CHHATTISGARH,MANENDRAGARH-CHIRMIRI_BHARATPUR,1317.0,1317.0,NA,1317.0,11656.0,318184.0,NA,329840.0,176238.0,506078.0,1532.65,46819.840000000004,NA,48352.49,115.82,NA,NA,115.82,1056.17958,NA,NA,1056.1799999999998,180.94,988.96,NA,1169.9,356.87,303.09999999999997,NA,659.97,10.0,163.39999999999998,NA,173.39999999999998,NA,NA,NA,NA,NA,NA,NA,NA,3252.46,48275.299999999996,NA,51527.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3252.46,48275.299999999996,NA,51527.76,325.25,4071.52,NA,4396.77,2927.21,44203.78,NA,47130.990000000005,34.82976,1055.1960199999999,NA,1090.02578,NA,424.78392999999994,NA,424.78392999999994,927.8094,5071.135700000001,NA,5998.945100000001,962.63,6551.13,NA,7513.76,32.885580467407536,14.820293649095168,NA,15.942291897539176,36.55,1099.6100000000001,NA,1136.16,1962.8700000000001,37608.24,NA,39571.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60215.490000000005,NA,107346.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107346.48,NA
2022-2023,135,CHHATTISGARH,MOHLA-MANPUR_AMBAGARHCHOWKI,1208.7,1208.6999999999998,NA,1208.7,6211.0,148671.0,NA,154882.0,84116.0,238998.0,485.02,12016.939999999999,NA,12501.960000000001,236.28000000000003,NA,NA,236.28000000000003,493.14535714285637,NA,NA,493.14,729.2099999999999,1407.6200000000001,NA,2136.83,477.79999999999995,535.55,NA,1013.35,28.799999999999997,760.8,NA,789.6,NA,NA,NA,NA,NA,NA,NA,NA,2450.25,14720.91,NA,17171.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2450.25,14720.91,NA,17171.16,245.03,1472.0800000000002,NA,1717.1100000000001,2205.22,13248.83,NA,15454.05,29.221169999999997,704.51132,NA,733.7324899999999,NA,37.6205,NA,37.6205,1638.6765,3163.1884,NA,4801.8649000000005,1667.9,3905.3,NA,5573.219999999999,75.63417708890724,29.476565100465475,NA,36.06316790744174,30.57,737.25,NA,767.82,535.97,9310.8,NA,9846.769999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29742.55,NA,45196.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45196.6,NA
