Year,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR,UCA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,TGAH_FR,TGAH_SL
2024-25,11,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,0.0,3996.1,0.0,3996.1,0.0,120000.0,0.0,120000.0,270000.0,390000.0,0.0,77315.63,0.0,77315.63,,,,,0.0,2235.729,0.0,2235.73,0.0,74.13,0.0,74.13,,,,,,,,,,,,,,,,,0.0,79625.49,0.0,79625.49,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79625.49,0.0,79625.49,0.0,7962.55,0.0,7962.55,0.0,71662.94,0.0,71662.94,,31.620995725,,31.620995725,,0.0,,0.0,,216.5,,216.5,,248.13,,248.13,,0.346245911764156,,0.346245911764156,0.0,34.28,0.0,34.28,0.0,71412.15,0.0,71412.15,,,,,,,0.0,1519.776,0.0,,,,,0.0,0.0,71662.94,0.0,0.0,,0.0,,0.0,,,,,,,,71662.94,0.0
2024-25,12,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.0,1444.4,0.0,1444.4,0.0,10135.0,0.0,10135.0,340665.0,350800.0,0.0,2643.04,0.0,2643.04,,,,,0.0,2591.3475,0.0,2591.35,0.0,7.05,0.0,7.05,,,,,,,,,,,,,,,,,0.0,5241.44,0.0,5241.44,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,231.75,0.0,231.75,0.0,0.0,0.0,0.0,0.0,-231.75,0.0,-231.75,0.0,5009.69,0.0,5009.69,0.0,524.15,0.0,524.15,0.0,4485.54,0.0,4485.54,,22.949197975,,22.949197975,,0.0,,0.0,,16.83,,16.83,,39.79,,39.79,,0.887072682441802,,0.887072682441802,0.0,43.11,0.0,43.11,0.0,4425.59,0.0,4425.59,,,,,,,8164.97333716,0.0,0.0,,,,,0.0,0.0,4485.54,0.0,0.0,,0.0,,0.0,,,,,,,,4485.54,0.0
2024-25,13,ARUNACHAL PRADESH,PAPUM PARE,0.0,3199.6,0.0,3199.6,0.0,17819.0,0.0,17819.0,328381.0,346200.0,0.0,9018.4,0.0,9018.4,,,,,0.0,3283.101,0.0,3283.09,0.0,5.96,0.0,5.96,,,,,,,,,,,,,,,,,0.0,12307.44,0.0,12307.44,,,,,,,,,,,,0.0,,,,0.0,0.0,325.18,0.0,325.18,0.0,1158.28,0.0,1158.28,0.0,0.0,0.0,0.0,0.0,-1483.46,0.0,-1483.46,0.0,10823.98,0.0,10823.98,0.0,1230.75,0.0,1230.75,0.0,9593.23,0.0,9593.23,,108.02722865,,108.02722865,,25.29,,25.29,,15.36,,15.36,,148.68,,148.68,,1.54984296217228,,1.54984296217228,0.0,190.73,0.0,190.73,0.0,9361.85,0.0,9361.85,,,,,,,6968.291028328,386.1,0.0,,,,,0.0,0.0,9593.23,0.0,0.0,,0.0,,0.0,,,,,,,,9593.23,0.0
2024-25,14,ARUNACHAL PRADESH,TAWANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217200.0,217200.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,0.0
2024-25,15,ARUNACHAL PRADESH,TIRAP,0.0,2907.3,0.0,2907.3,0.0,12500.0,0.0,12500.0,223700.0,236200.0,0.0,6396.06,0.0,6396.06,,,,,0.0,2269.398,0.0,2269.39,0.0,2.47,0.0,2.47,,1.03,,1.03,,0.023,,0.023,,,,,,,,,0.0,8668.97,0.0,8668.97,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8668.97,0.0,8668.97,0.0,866.9,0.0,866.9,0.0,7802.07,0.0,7802.07,,49.293620475,,49.293620475,,0.0,,0.0,,6.25,,6.25,,55.54,,55.54,,0.711862364731411,,0.711862364731411,0.0,56.2,0.0,56.2,0.0,7739.62,0.0,7739.62,,,,,,,101.640041512,134.0928,0.0,,,,,0.0,0.0,7802.07,0.0,0.0,,0.0,,0.0,,,,,,,,7802.07,0.0
2024-25,16,ARUNACHAL PRADESH,UPPER SIANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659000.0,659000.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,0.0
2024-25,17,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.0,1735.4,0.0,1735.4,0.0,700.0,0.0,700.0,702500.0,703200.0,0.0,213.79,0.0,213.79,,,,,0.0,2480.046,0.0,2480.05,0.0,5.94,0.0,5.94,,,,,,,,,,,,,,,,,0.0,2699.78,0.0,2699.78,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.78,0.0,2699.78,0.0,269.97,0.0,269.97,0.0,2429.81,0.0,2429.81,,3.73278565,,3.73278565,,0.9,,0.9,,16.64,,16.64,,21.28,,21.28,,0.875788641910273,,0.875788641910273,0.0,7.2,0.0,7.2,0.0,2405.06,0.0,2405.06,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,2429.81,0.0,0.0,,0.0,,0.0,,,,,,,,2429.81,0.0
2024-25,18,ARUNACHAL PRADESH,WEST KAMENG,0.0,2388.7,0.0,2388.7,0.0,6175.0,0.0,6175.0,736025.0,742200.0,0.0,2596.03,0.0,2596.03,,,,,0.0,755.57448,0.0,755.58,0.0,0.53,0.0,0.53,,,,,,0.122,,0.122,,,,,,,,,0.0,3352.26,0.0,3352.26,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.26,0.0,3352.26,0.0,335.22,0.0,335.22,0.0,3017.04,0.0,3017.04,,11.52654305,,11.52654305,,0.0,,0.0,,1.64,,1.64,,13.15,,13.15,,0.435857661814229,,0.435857661814229,0.0,13.29,0.0,13.29,0.0,3002.13,0.0,3002.13,,,,,,,0.0,4.464,0.0,,,,,0.0,0.0,3017.04,0.0,0.0,,0.0,,0.0,,,,,,,,3017.04,0.0
2024-25,19,ARUNACHAL PRADESH,WEST SIANG,0.0,2891.9,0.0,2891.9,0.0,10459.0,0.0,10459.0,822041.0,832500.0,0.0,5323.37,0.0,5323.37,,,,,0.0,874.083,0.0,874.08,0.0,1.65,0.0,1.65,,,,,,0.5,,0.5,,,,,,,,,0.0,6199.6,0.0,6199.6,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6199.6,0.0,6199.6,0.0,619.96,0.0,619.96,0.0,5579.64,0.0,5579.64,,2.370355625,,2.370355625,,1.18,,1.18,,4.46,,4.46,,8.01,,8.01,,0.143557648880573,,0.143557648880573,0.0,2.59,0.0,2.59,0.0,5571.4,0.0,5571.4,,,,,,,0.0,2.96748,0.0,,,,,0.0,0.0,5579.64,0.0,0.0,,0.0,,0.0,,,,,,,,5579.64,0.0
2024-25,20,ASSAM,BAKSA,0.0,3274.6,0.0,3274.6,0.0,244873.01,0.0,244873.01,1382.99,246256.0,0.0,125545.14,0.0,125545.14,,,,,0.0,9554.5698,0.0,9554.57,0.0,970.78,0.0,970.78,,3910.14,,3910.14,,,,,,,,,,,,,0.0,139980.63,0.0,139980.63,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2422.74,0.0,2422.74,0.0,0.0,0.0,0.0,0.0,-2422.74,0.0,-2422.74,0.0,137557.89,0.0,137557.89,0.0,12987.38,0.0,12987.38,0.0,124570.51,0.0,124570.51,,2014.11223869928,,2014.11223869928,,3.16305,,3.16305,,2464.02,,2464.02,,4481.3,,4481.3,,3.59740037991335,,3.59740037991335,0.0,2272.88,0.0,2272.88,0.0,119830.44,0.0,119830.44,,,,,,,,,,,,,,1800730.98,0.0,1925301.49,0.0,0.0,,0.0,,0.0,,,,,,,,1925301.49,0.0
