Year,S.No,STATE,DISTRICT,RR_C,RR_C_NC,RR_PQ,RR_Tot,TGA_C,TGA_C_NC,TGA_PQ,TGA_Tot,TGA,TGA_Tot,GWR_RR_C,GWR_RR_C_NC,GWR_RR_PQ,GWR_RR_Tot,GWR_CI_C,GWR_CI_C_NC,GWR_CI_PQ,GWR_CI_Tot,GWR_SWI_IRR_C,GWR_SWI_IRR_C_NC,GWR_SWI_IRR_PQ,GWR_SWI_IRR_Tot,GWR_GWI_IRR_C,GWR_GWI_IRR_C_NC,GWR_GWI_IRR_PQ,GWR_GWI_IRR_Tot,GWR_TP_C,GWR_TP_C_NC,GWR_TP_PQ,GWR_TP_Tot,GWR_WCS_C,GWR_WCS_C_NC,GWR_WCS_PQ,GWR_WCS_Tot,GWR_PL_C,GWR_PL_C_NC,GWR_PL_PQ,GWR_PL_Tot,GWR_SF_C,GWR_SF_C_NC,GWR_SF_PQ,GWR_SF_Tot,GWR_C,GWR_C_NC,GWR_PQ,GWR_Tot,IFO_BF_C,IFO_BF_C_NC,IFO_BF_PQ,IFO_BF_Tot,IFO_SR_C,IFO_SR_C_NC,IFO_SR_PQ,IFO_SR_Tot,IFO_LF_C,IFO_LF_C_NC,IFO_LF_PQ,IFO_LF_Tot,IFO_VF_C,IFO_VF_C_NC,IFO_VF_PQ,IFO_VF_Tot,IFO_EV_C,IFO_EV_C_NC,IFO_EV_PQ,IFO_EV_Tot,IFO_TR_C,IFO_TR_C_NC,IFO_TR_PQ,IFO_TR_Tot,IFO_ET_C,IFO_ET_C_NC,IFO_ET_PQ,IFO_ET_Tot,IFO_C,IFO_C_NC,IFO_PQ,IFO_Tot,AGR_C,AGR_C_NC,AGR_PQ,AGR_Tot,EFR_C,EFR_C_NC,EFR_PQ,EFR_Tot,AER_C,AER_C_NC,AER_PQ,AER_Tot,GWE_DOM_C,GWE_DOM_C_NC,GWE_DOM_PQ,GWE_DOM_Tot,GWE_IND_C,GWE_IND_C_NC,GWE_IND_PQ,GWE_IND_Tot,GWE_IRR_C,GWE_IRR_C_NC,GWE_IRR_PQ,GWE_IRR_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,GWE_C,GWE_C_NC,GWE_PQ,GWE_Tot,DOM_DOM_C,DOM_DOM_C_NC,DOM_DOM_PQ,DOM_DOM_Tot,NAG_C,NAG_C_NC,NAG_PQ,NAG_Tot,QT_MP_C,QT_MP_C_NC,QT_MP_PQ,QT_OP_C,QT_OP_C_NC,QT_OP_PQ,APR_WL,APR_FP,APR_SD,CSA_C,CSA_C_NC,CSA_PQ,CSA_Tot,UCA_FR,UCA_SL,UCA_FR,UCA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,CFA_FR,CFA_SL,TGAH_FR,TGAH_SL
2024-25,11,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,0.0,3996.1,0.0,3996.1,0.0,120000.0,0.0,120000.0,270000.0,390000.0,0.0,77315.63,0.0,77315.63,,,,,0.0,2235.7290000000003,0.0,2235.73,0.0,74.13,0.0,74.13,,,,,,,,,,,,,,,,,0.0,79625.49,0.0,79625.49,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79625.49,0.0,79625.49,0.0,7962.55,0.0,7962.55,0.0,71662.94,0.0,71662.94,,31.620995724999997,,31.620995724999997,,0.0,,0.0,,216.5,,216.5,,248.13,,248.13,,0.3462459117641559,,0.3462459117641559,0.0,34.28,0.0,34.28,0.0,71412.15,0.0,71412.15,,,,,,,0.0,1519.7759999999998,0.0,,,,,0.0,0.0,71662.94,0.0,0.0,,0.0,,0.0,,,,,,,,71662.94,0.0
2024-25,12,ARUNACHAL PRADESH,LOWER SUBANSIRI,0.0,1444.4,0.0,1444.4,0.0,10135.0,0.0,10135.0,340665.0,350799.99999999994,0.0,2643.04,0.0,2643.04,,,,,0.0,2591.3475,0.0,2591.35,0.0,7.05,0.0,7.05,,,,,,,,,,,,,,,,,0.0,5241.4400000000005,0.0,5241.4400000000005,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,231.75,0.0,231.75,0.0,0.0,0.0,0.0,0.0,-231.75,0.0,-231.75,0.0,5009.6900000000005,0.0,5009.6900000000005,0.0,524.15,0.0,524.15,0.0,4485.54,0.0,4485.54,,22.949197975,,22.949197975,,0.0,,0.0,,16.83,,16.83,,39.790000000000006,,39.790000000000006,,0.887072682441802,,0.887072682441802,0.0,43.11,0.0,43.11,0.0,4425.59,0.0,4425.59,,,,,,,8164.97333716,0.0,0.0,,,,,0.0,0.0,4485.54,0.0,0.0,,0.0,,0.0,,,,,,,,4485.54,0.0
2024-25,13,ARUNACHAL PRADESH,PAPUM PARE,0.0,3199.6000000000004,0.0,3199.6000000000004,0.0,17819.0,0.0,17819.0,328381.0,346200.00000000006,0.0,9018.400000000001,0.0,9018.400000000001,,,,,0.0,3283.101,0.0,3283.0899999999997,0.0,5.96,0.0,5.96,,,,,,,,,,,,,,,,,0.0,12307.439999999999,0.0,12307.439999999999,,,,,,,,,,,,0.0,,,,0.0,0.0,325.18,0.0,325.18,0.0,1158.28,0.0,1158.28,0.0,0.0,0.0,0.0,0.0,-1483.46,0.0,-1483.46,0.0,10823.98,0.0,10823.98,0.0,1230.75,0.0,1230.75,0.0,9593.23,0.0,9593.23,,108.02722865000001,,108.02722865000001,,25.29,,25.29,,15.36,,15.36,,148.68,,148.68,,1.549842962172282,,1.549842962172282,0.0,190.73,0.0,190.73,0.0,9361.849999999999,0.0,9361.849999999999,,,,,,,6968.291028328001,386.1,0.0,,,,,0.0,0.0,9593.23,0.0,0.0,,0.0,,0.0,,,,,,,,9593.23,0.0
2024-25,14,ARUNACHAL PRADESH,TAWANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217200.0,217200.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,0.0
2024-25,15,ARUNACHAL PRADESH,TIRAP,0.0,2907.3,0.0,2907.3,0.0,12500.0,0.0,12500.0,223700.0,236200.0,0.0,6396.06,0.0,6396.06,,,,,0.0,2269.398,0.0,2269.3900000000003,0.0,2.4699999999999998,0.0,2.4699999999999998,,1.03,,1.03,,0.023,,0.023,,,,,,,,,0.0,8668.97,0.0,8668.97,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8668.97,0.0,8668.97,0.0,866.9000000000001,0.0,866.9000000000001,0.0,7802.07,0.0,7802.07,,49.293620475,,49.293620475,,0.0,,0.0,,6.25,,6.25,,55.540000000000006,,55.540000000000006,,0.7118623647314112,,0.7118623647314112,0.0,56.199999999999996,0.0,56.199999999999996,0.0,7739.620000000001,0.0,7739.620000000001,,,,,,,101.640041512,134.09279999999998,0.0,,,,,0.0,0.0,7802.07,0.0,0.0,,0.0,,0.0,,,,,,,,7802.07,0.0
2024-25,16,ARUNACHAL PRADESH,UPPER SIANG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658999.9999999999,658999.9999999999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,0.0
2024-25,17,ARUNACHAL PRADESH,UPPER SUBANSIRI,0.0,1735.4,0.0,1735.4,0.0,700.0,0.0,700.0,702500.0,703200.0,0.0,213.79000000000002,0.0,213.79000000000002,,,,,0.0,2480.0460000000003,0.0,2480.05,0.0,5.9399999999999995,0.0,5.9399999999999995,,,,,,,,,,,,,,,,,0.0,2699.7799999999997,0.0,2699.7799999999997,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2699.7799999999997,0.0,2699.7799999999997,0.0,269.96999999999997,0.0,269.96999999999997,0.0,2429.81,0.0,2429.81,,3.73278565,,3.73278565,,0.9,,0.9,,16.64,,16.64,,21.28,,21.28,,0.875788641910273,,0.875788641910273,0.0,7.199999999999999,0.0,7.199999999999999,0.0,2405.06,0.0,2405.06,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,2429.81,0.0,0.0,,0.0,,0.0,,,,,,,,2429.81,0.0
2024-25,18,ARUNACHAL PRADESH,WEST KAMENG,0.0,2388.7,0.0,2388.7,0.0,6175.000000000001,0.0,6175.000000000001,736025.0,742200.0,0.0,2596.03,0.0,2596.03,,,,,0.0,755.5744799999999,0.0,755.58,0.0,0.53,0.0,0.53,,,,,,0.122,,0.122,,,,,,,,,0.0,3352.2599999999998,0.0,3352.2599999999998,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.2599999999998,0.0,3352.2599999999998,0.0,335.21999999999997,0.0,335.21999999999997,0.0,3017.04,0.0,3017.04,,11.52654305,,11.52654305,,0.0,,0.0,,1.64,,1.64,,13.150000000000002,,13.150000000000002,,0.4358576618142286,,0.4358576618142286,0.0,13.29,0.0,13.29,0.0,3002.13,0.0,3002.13,,,,,,,0.0,4.4639999999999995,0.0,,,,,0.0,0.0,3017.0399999999995,0.0,0.0,,0.0,,0.0,,,,,,,,3017.0399999999995,0.0
2024-25,19,ARUNACHAL PRADESH,WEST SIANG,0.0,2891.8999999999996,0.0,2891.8999999999996,0.0,10459.0,0.0,10459.0,822041.0,832500.0,0.0,5323.37,0.0,5323.37,,,,,0.0,874.0830000000001,0.0,874.08,0.0,1.65,0.0,1.65,,,,,,0.5,,0.5,,,,,,,,,0.0,6199.6,0.0,6199.6,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6199.6,0.0,6199.6,0.0,619.96,0.0,619.96,0.0,5579.639999999999,0.0,5579.639999999999,,2.3703556249999997,,2.3703556249999997,,1.1800000000000002,,1.1800000000000002,,4.46,,4.46,,8.01,,8.01,,0.14355764888057293,,0.14355764888057293,0.0,2.59,0.0,2.59,0.0,5571.4,0.0,5571.4,,,,,,,0.0,2.9674799999999997,0.0,,,,,0.0,0.0,5579.64,0.0,0.0,,0.0,,0.0,,,,,,,,5579.64,0.0
2024-25,20,ASSAM,BAKSA,0.0,3274.6,0.0,3274.6,0.0,244873.01,0.0,244873.01,1382.9899999999966,246256.0,0.0,125545.14000000001,0.0,125545.14000000001,,,,,0.0,9554.5698,0.0,9554.57,0.0,970.7799999999999,0.0,970.7799999999999,,3910.1400000000003,,3910.1400000000003,,,,,,,,,,,,,0.0,139980.63,0.0,139980.63,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2422.7400000000002,0.0,2422.7400000000002,0.0,0.0,0.0,0.0,0.0,-2422.7400000000002,0.0,-2422.7400000000002,0.0,137557.89,0.0,137557.89,0.0,12987.38,0.0,12987.38,0.0,124570.51000000001,0.0,124570.51000000001,,2014.1122386992774,,2014.1122386992774,,3.1630499999999997,,3.1630499999999997,,2464.02,,2464.02,,4481.299999999999,,4481.299999999999,,3.5974003799133514,,3.5974003799133514,0.0,2272.88,0.0,2272.88,0.0,119830.44,0.0,119830.44,,,,,,,,,,,,,,1800730.98,0.0,1925301.4899999998,0.0,0.0,,0.0,,0.0,,,,,,,,1925301.4899999998,0.0
2024-25,21,ASSAM,BARPETA,0.0,2051.4999999999995,0.0,2051.4999999999995,0.0,227056.25,0.0,227056.25,1143.7499999999982,228200.0,0.0,79517.12,0.0,79517.12,,,,,0.0,379.76399999999995,0.0,379.76,0.0,10441.580000000002,0.0,10441.580000000002,,4259.75,,4259.75,,,,,,,,,,,,,0.0,94598.20999999999,0.0,94598.20999999999,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,4445.8,0.0,4445.8,0.0,0.0,0.0,0.0,0.0,-4445.8,0.0,-4445.8,0.0,90152.40999999999,0.0,90152.40999999999,0.0,6018.39,0.0,6018.39,0.0,84134.02,0.0,84134.02,,4057.5038485262276,,4057.5038485262276,,18.516707999999998,,18.516707999999998,,31337.279999999995,,31337.279999999995,,35413.310000000005,,35413.310000000005,,42.09154632097694,,42.09154632097694,0.0,5215.49,0.0,5215.49,0.0,47562.71,0.0,47562.71,,,,,,,,,,,,,,711440.62,0.0,795574.64,0.0,0.0,,0.0,,0.0,,,,,,,,795574.64,0.0
2024-25,22,ASSAM,BONGAIGAON,0.0,3102.399999999999,0.0,3102.399999999999,0.0,99730.0,0.0,99730.0,9569.999999999996,109300.0,0.0,46133.36000000001,0.0,46133.36000000001,,,,,0.0,636.1,0.0,636.1,0.0,6462.26,0.0,6462.26,,1666.77,,1666.77,,,,,,,,,,,,,0.0,54898.490000000005,0.0,54898.490000000005,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,4224.61,0.0,4224.61,0.0,0.0,0.0,0.0,0.0,-4224.61,0.0,-4224.61,0.0,50673.880000000005,0.0,50673.880000000005,0.0,5489.85,0.0,5489.85,0.0,45184.03,0.0,45184.03,,1702.7671480681952,,1702.7671480681952,,6.7986,,6.7986,,14360.544000000002,,14360.544000000002,,16070.11,,16070.11,,35.565906803797716,,35.565906803797716,0.0,2165.52,0.0,2165.52,0.0,28651.17,0.0,28651.17,,,,,,,,,,,,,,544470.5599999999,0.0,589654.59,0.0,0.0,,0.0,,0.0,,,,,,,,589654.59,0.0
